TI,code,age,gender,edu,manage,conhour,contype,lmx,infshare,voice,paysatis,fair,proact,caropp
3,SVoranje,14.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,-0.804676754,-0.491460339,-0.017881706,0.063101788,-0.369784503,-0.36670392,-0.138927098,0.040577717
1,SVoranje,10.6389271,-0.429848693,-0.920220083,-0.237276479,4.438101788,0.195323246,1.258539661,0.482118294,0.813101788,0.963548831,1.44579608,0.861072902,0.707244383
1,SVoranje,14.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,0.675206327,-0.017881706,-0.936898212,0.963548831,0.82079608,0.661072902,0.707244383
1.666666667,SVpaars,19.6389271,0.570151307,1.079779917,0.762723521,8.438101788,0.195323246,0.591872994,1.482118294,0.813101788,0.963548831,0.57079608,1.061072902,0.707244383
1,SVpaars,32.6389271,-0.429848693,0.079779917,-0.237276479,-23.56189821,0.195323246,0.341872994,0.482118294,0.063101788,0.296882164,0.07079608,0.061072902,0.040577717
2,SVpaars,20.6389271,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,-0.158127006,1.482118294,0.313101788,-0.036451169,0.38329608,-0.538927098,0.37391105
1,SVpaars,9.638927098,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.258539661,1.482118294,0.313101788,0.296882164,0.13329608,0.061072902,0.040577717
2,SVpaars,-13.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.758539661,-0.517881706,-0.436898212,-0.036451169,-0.24170392,0.061072902,0.707244383
1.333333333,SVpaars,18.6389271,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,0.425206327,0.982118294,1.313101788,0.630215497,0.13329608,1.061072902,-0.292755617
2.333333333,SVpaars,10.6389271,-0.429848693,0.079779917,-0.237276479,6.438101788,0.195323246,0.091872994,1.482118294,0.063101788,-1.036451169,-0.49170392,0.261072902,-0.292755617
2.333333333,SVpaars,16.6389271,-0.429848693,0.079779917,-0.237276479,6.438101788,0.195323246,0.258539661,1.482118294,1.313101788,0.630215497,0.57079608,1.061072902,0.707244383
1,SVrood,22.6389271,-0.429848693,2.079779917,0.762723521,8.438101788,0.195323246,0.091872994,0.482118294,-0.686898212,0.630215497,0.63329608,0.061072902,0.707244383
1,SVrood,18.6389271,0.570151307,0.079779917,-0.237276479,-19.56189821,0.195323246,0.175206327,1.482118294,-0.186898212,1.296882164,0.63329608,1.061072902,1.707244383
1,SVrood,-13.3610729,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.591872994,0.982118294,1.313101788,1.630215497,1.57079608,0.861072902,1.707244383
1,SVroze,12.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.758539661,-0.517881706,1.063101788,0.630215497,-0.24170392,0.061072902,0.040577717
1,SVroze,-10.3610729,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,1.258539661,0.482118294,1.313101788,-1.036451169,0.07079608,0.061072902,1.040577717
3.333333333,SVroze,-16.3610729,-0.429848693,-0.920220083,-0.237276479,13.43810179,0.195323246,0.175206327,-1.517881706,0.813101788,-0.703117836,0.63329608,-1.338927098,0.707244383
2.333333333,SVroze,7.638927098,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.091872994,-2.517881706,-1.186898212,-1.036451169,-1.05420392,0.061072902,-0.959422283
2,SVroze,-7.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,-0.074793673,-1.517881706,0.063101788,-0.369784503,-0.36670392,-0.338927098,0.040577717
1,SVviolet,-5.361072902,0.570151307,2.079779917,0.762723521,-3.561898212,0.195323246,1.258539661,-0.517881706,0.313101788,1.630215497,1.38329608,1.061072902,1.707244383
2,SVzilver,3.638927098,0.570151307,-0.920220083,-0.237276479,0.438101788,-0.804676754,0.091872994,1.482118294,0.313101788,-0.369784503,-0.24170392,0.061072902,-0.292755617
3.333333333,SVzilver,22.6389271,-0.429848693,-1.920220083,-0.237276479,4.438101788,0.195323246,-0.658127006,-2.517881706,-0.686898212,-0.369784503,0.00829608,-1.338927098,-1.292755617
2,SVzilver,-1.361072902,-0.429848693,-0.920220083,-0.237276479,-6.561898212,0.195323246,0.008539661,-1.517881706,1.813101788,0.296882164,0.07079608,1.061072902,0.37391105
1,SVzilver,8.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.091872994,-1.517881706,-1.186898212,0.630215497,0.63329608,0.061072902,-0.292755617
3.333333333,SVzilver,18.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.324793673,-1.517881706,0.313101788,-0.369784503,0.13329608,0.061072902,-0.292755617
3,SVzilver,1.638927098,-0.429848693,-0.920220083,-0.237276479,-6.561898212,0.195323246,-0.074793673,-1.517881706,0.563101788,0.296882164,-0.36670392,0.061072902,-0.292755617
2,SVzilver,-5.361072902,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.341872994,1.482118294,0.813101788,1.630215497,0.57079608,0.061072902,0.707244383
3,SVzilver,14.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.324793673,-1.517881706,0.063101788,0.296882164,0.13329608,-0.738927098,0.040577717
2,SVzwart,7.638927098,0.570151307,0.079779917,0.762723521,-11.56189821,0.195323246,-0.158127006,0.982118294,-0.186898212,-0.036451169,-0.17920392,0.061072902,0.37391105
2.666666667,SVzwart,-7.361072902,0.570151307,2.079779917,-0.237276479,-7.561898212,0.195323246,-0.408127006,-1.517881706,0.563101788,0.296882164,0.13329608,-0.538927098,0.040577717
3,SVzwart,3.638927098,0.570151307,0.079779917,-0.237276479,-1.561898212,0.195323246,-0.324793673,0.482118294,0.813101788,-1.369784503,-0.99170392,0.061072902,-1.292755617
2,SVzwart,-5.361072902,0.570151307,2.079779917,-0.237276479,4.438101788,0.195323246,0.091872994,0.482118294,0.313101788,-0.369784503,-0.11670392,0.061072902,0.040577717
2.666666667,SVzwart,-9.361072902,0.570151307,2.079779917,0.762723521,-11.56189821,0.195323246,0.175206327,0.482118294,0.813101788,-1.369784503,-0.61670392,0.061072902,-0.959422283
3,SVzwart,-3.361072902,-0.429848693,1.079779917,-0.237276479,4.438101788,0.195323246,-0.324793673,0.982118294,0.063101788,-0.703117836,-0.17920392,0.861072902,-0.959422283
1.333333333,SVzwart,-2.361072902,0.570151307,1.079779917,-0.237276479,-3.561898212,0.195323246,0.008539661,-1.017881706,0.313101788,0.296882164,0.25829608,0.061072902,-0.292755617
2.666666667,VWbeige,-14.3610729,0.570151307,2.079779917,-0.237276479,8.438101788,-0.804676754,0.008539661,1.482118294,0.563101788,0.296882164,0.19579608,-0.938927098,1.707244383
1.666666667,VWbeige,-13.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,0.341872994,1.482118294,1.313101788,0.630215497,0.38329608,1.061072902,1.37391105
2.333333333,VWbeige,-11.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.324793673,0.982118294,0.813101788,-0.036451169,-0.24170392,-0.138927098,0.707244383
3,VWbeige,6.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.324793673,-0.517881706,0.563101788,-0.369784503,-0.36670392,0.061072902,0.040577717
1,VWbeige,-10.3610729,0.570151307,1.079779917,-0.237276479,8.438101788,-0.804676754,0.675206327,1.482118294,1.813101788,1.630215497,1.50829608,0.061072902,1.707244383
2.333333333,VWbeige,-4.361072902,-0.429848693,2.079779917,-0.237276479,4.438101788,0.195323246,0.175206327,1.482118294,1.063101788,0.296882164,-0.11670392,0.661072902,1.707244383
2,VWbeige,-14.3610729,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,0.341872994,1.482118294,1.313101788,-0.036451169,0.25829608,-0.338927098,0.707244383
2,VWbeige,-10.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.908127006,1.482118294,-0.936898212,-0.703117836,-0.17920392,0.061072902,0.040577717
3.666666667,VWbeige,-15.3610729,0.570151307,1.079779917,-0.237276479,8.438101788,-0.804676754,-0.074793673,1.482118294,0.563101788,0.296882164,0.32079608,-0.338927098,0.707244383
1.666666667,VWbeige,-11.3610729,-0.429848693,2.079779917,-0.237276479,8.438101788,-0.804676754,0.425206327,1.482118294,0.563101788,0.630215497,0.13329608,-0.538927098,1.37391105
1,VWbeige,-9.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.491460339,0.482118294,0.813101788,0.296882164,-0.11670392,-0.938927098,1.707244383
1.333333333,VWbeige,-6.361072902,-0.429848693,1.079779917,0.762723521,4.438101788,0.195323246,0.175206327,0.482118294,0.313101788,1.630215497,0.57079608,0.261072902,1.37391105
2,VWbeige,-9.361072902,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,-0.158127006,1.482118294,0.563101788,0.630215497,0.63329608,-0.338927098,0.707244383
1,VWbeige,0.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.091872994,1.482118294,0.563101788,-0.369784503,0.32079608,0.061072902,0.040577717
2,VWbeige,-9.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.258539661,-0.017881706,0.313101788,-1.036451169,-0.11670392,0.261072902,1.707244383
2,VWbeige,-12.3610729,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,0.258539661,-0.517881706,1.063101788,-0.036451169,0.50829608,-0.338927098,0.707244383
1,VWbeige,-10.3610729,0.570151307,1.079779917,-0.237276479,8.438101788,-0.804676754,0.175206327,0.982118294,-0.186898212,-0.369784503,0.19579608,0.061072902,0.707244383
1,VWbeige,-9.361072902,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,0.341872994,0.982118294,0.063101788,0.630215497,1.19579608,-0.338927098,0.707244383
3.666666667,VWblauw,-7.361072902,-0.429848693,1.079779917,-0.237276479,6.438101788,0.195323246,-0.741460339,-2.017881706,-1.186898212,-1.036451169,-0.30420392,-0.338927098,-1.292755617
2.333333333,VWblauw,10.6389271,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,0.175206327,-1.517881706,0.813101788,-0.703117836,-0.42920392,0.061072902,-0.292755617
3.666666667,VWblauw,-11.3610729,0.570151307,1.079779917,-0.237276479,6.438101788,0.195323246,0.341872994,-2.517881706,-0.436898212,-2.369784503,-1.92920392,0.661072902,-2.292755617
2,VWblauw,32.6389271,-0.429848693,0.079779917,-0.237276479,-7.561898212,0.195323246,0.091872994,-2.517881706,-1.186898212,-0.369784503,-0.30420392,0.061072902,-0.292755617
2,VWblauw,-1.361072902,-0.429848693,1.079779917,-0.237276479,6.438101788,0.195323246,0.425206327,-2.017881706,1.063101788,-0.703117836,-1.24170392,0.061072902,-0.959422283
2.666666667,VWblauw,-15.3610729,-0.429848693,-0.920220083,-0.237276479,-23.56189821,0.195323246,0.008539661,-1.517881706,-0.436898212,-1.036451169,-0.67920392,0.061072902,0.040577717
3.333333333,VWblauw,0.638927098,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,-0.908127006,-1.517881706,-0.436898212,-1.369784503,-0.92920392,-0.138927098,0.37391105
2,VWblauw,6.638927098,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,-0.741460339,-2.517881706,-0.686898212,-0.703117836,-1.17920392,1.061072902,-1.959422283
1,VWBlauw,24.6389271,-0.429848693,-0.920220083,-0.237276479,6.438101788,-0.804676754,0.508539661,-2.017881706,-0.936898212,-0.036451169,1.07079608,1.061072902,-0.292755617
5,VWBlauw,-15.3610729,0.570151307,1.079779917,-0.237276479,6.438101788,-0.804676754,-0.991460339,-2.517881706,-0.186898212,-2.369784503,-1.74170392,-0.738927098,-2.292755617
1,VWbrons,-6.361072902,0.570151307,-0.920220083,0.762723521,5.438101788,0.195323246,0.008539661,-0.517881706,0.313101788,0.296882164,0.57079608,0.061072902,0.707244383
2.666666667,VWbrons,-1.361072902,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.574793673,-1.517881706,-1.186898212,0.630215497,-0.11670392,-0.938927098,-0.292755617
3,VWbrons,16.6389271,0.570151307,0.079779917,-0.237276479,-6.561898212,0.195323246,-0.908127006,-1.517881706,-0.686898212,-1.036451169,-0.55420392,0.061072902,-0.62608895
2,VWbrons,-12.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.408127006,-1.017881706,0.063101788,0.630215497,0.07079608,-0.938927098,-0.292755617
2,VWbrons,-7.361072902,0.570151307,-0.920220083,-0.237276479,-4.561898212,0.195323246,-0.074793673,-1.517881706,-1.186898212,0.296882164,-0.05420392,0.061072902,0.37391105
3,VWbrons,-11.3610729,-0.429848693,1.079779917,-0.237276479,-15.56189821,0.195323246,0.425206327,-0.517881706,0.813101788,-1.036451169,-0.30420392,0.461072902,-0.292755617
2.666666667,VWbrons,-18.3610729,0.570151307,-0.920220083,-0.237276479,-15.56189821,-0.804676754,-0.074793673,0.482118294,-0.686898212,0.963548831,0.38329608,-0.538927098,0.37391105
3,VWbrons,-5.361072902,0.570151307,1.079779917,0.762723521,-1.561898212,0.195323246,-0.074793673,-2.017881706,-0.936898212,-0.369784503,-0.67920392,1.061072902,0.707244383
1.333333333,VWbrons,6.638927098,0.570151307,-0.920220083,-0.237276479,6.438101788,0.195323246,-0.491460339,1.482118294,-1.686898212,-0.036451169,0.32079608,-0.138927098,-0.292755617
1.666666667,VWbrons,-7.361072902,0.570151307,-0.920220083,-0.237276479,2.438101788,0.195323246,0.091872994,-2.017881706,-0.436898212,0.630215497,0.75829608,0.261072902,-0.292755617
2.666666667,VWgeel,3.638927098,0.570151307,-0.920220083,-0.237276479,-1.561898212,0.195323246,-0.241460339,-0.017881706,0.813101788,-0.703117836,0.07079608,0.061072902,-0.292755617
1.666666667,VWgeel,-20.3610729,-0.429848693,0.079779917,-0.237276479,-31.56189821,0.195323246,0.175206327,-0.517881706,-0.686898212,0.630215497,0.32079608,-1.338927098,-0.292755617
2,VWgeel,-11.3610729,-0.429848693,-0.920220083,-0.237276479,-31.56189821,0.195323246,0.508539661,-0.517881706,-0.686898212,0.296882164,0.44579608,-0.338927098,-0.292755617
2,VWgeel,-19.3610729,-0.429848693,-1.920220083,-0.237276479,-31.56189821,0.195323246,-0.491460339,-1.517881706,-0.186898212,-0.369784503,-0.05420392,-1.738927098,-0.62608895
3.666666667,VWgeel,-17.3610729,-0.429848693,2.079779917,0.762723521,0.438101788,0.195323246,0.425206327,-0.017881706,0.563101788,-0.703117836,0.13329608,1.061072902,-0.959422283
1.333333333,VWgeel,-17.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,-0.804676754,0.508539661,-1.017881706,-0.186898212,0.296882164,0.57079608,-0.338927098,0.37391105
2,VWgeel,-18.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,-0.804676754,0.675206327,0.482118294,0.813101788,0.630215497,0.69579608,-0.538927098,0.707244383
1.333333333,VWgeel,-17.3610729,-0.429848693,0.079779917,-0.237276479,-31.56189821,0.195323246,0.675206327,0.982118294,-0.436898212,0.630215497,0.57079608,-0.338927098,0.37391105
1.333333333,VWgeel,-6.361072902,-0.429848693,-0.920220083,0.762723521,6.438101788,0.195323246,0.841872994,-0.517881706,0.563101788,0.630215497,0.63329608,1.061072902,1.040577717
2.333333333,VWgeel,-17.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,-0.804676754,-0.158127006,-1.017881706,0.063101788,0.630215497,0.07079608,-1.738927098,-0.292755617
2.333333333,VWgoud,-9.361072902,0.570151307,0.079779917,0.762723521,-30.56189821,-0.804676754,0.508539661,-0.017881706,0.063101788,-0.703117836,0.07079608,1.061072902,-0.959422283
3,VWgoud,-11.3610729,-0.429848693,-0.920220083,-0.237276479,-1.561898212,0.195323246,1.091872994,-2.017881706,-0.436898212,-0.369784503,-0.36670392,-0.938927098,-0.292755617
1.333333333,VWgoud,-16.3610729,-0.429848693,0.079779917,-0.237276479,-30.56189821,0.195323246,-0.074793673,0.482118294,0.313101788,0.630215497,0.82079608,0.661072902,1.707244383
2.333333333,VWgoud,-9.361072902,0.570151307,1.079779917,-0.237276479,-30.56189821,-0.804676754,-0.408127006,-0.017881706,-0.436898212,0.296882164,0.25829608,0.061072902,-0.292755617
2.666666667,VWgoud,-12.3610729,-0.429848693,0.079779917,-0.237276479,-30.56189821,-0.804676754,0.675206327,-1.517881706,0.063101788,1.296882164,0.38329608,0.461072902,-0.62608895
5,VWgoud,-12.3610729,0.570151307,1.079779917,-0.237276479,-31.56189821,-0.804676754,0.675206327,-1.017881706,0.063101788,1.630215497,0.19579608,1.061072902,-0.292755617
2.333333333,VWgoud,-10.3610729,-0.429848693,1.079779917,-0.237276479,-30.56189821,0.195323246,-1.158127006,-0.017881706,0.063101788,0.296882164,-0.17920392,-0.738927098,-2.292755617
2.666666667,VWgoud,-12.3610729,0.570151307,-1.920220083,-0.237276479,-31.56189821,0.195323246,0.258539661,-1.517881706,-0.936898212,0.630215497,0.63329608,0.461072902,-0.62608895
5,VWgrijs,0.638927098,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,-0.324793673,0.482118294,0.813101788,-0.036451169,0.63329608,-0.338927098,0.707244383
2,VWgrijs,-5.361072902,0.570151307,-0.920220083,-0.237276479,8.438101788,-0.804676754,-0.408127006,-1.517881706,-1.186898212,-0.036451169,0.07079608,-0.338927098,0.707244383
1.333333333,VWgrijs,-7.361072902,0.570151307,-0.920220083,-0.237276479,8.438101788,-0.804676754,0.258539661,0.482118294,1.563101788,-0.369784503,0.69579608,0.261072902,1.707244383
2,VWgrijs,-8.361072902,0.570151307,1.079779917,-0.237276479,-7.561898212,-0.804676754,0.008539661,1.482118294,0.813101788,0.630215497,0.63329608,0.061072902,1.040577717
2,VWgrijs,-2.361072902,0.570151307,1.079779917,-0.237276479,-3.561898212,-0.804676754,0.175206327,1.482118294,1.813101788,0.630215497,0.63329608,0.061072902,-0.292755617
2,VWgrijs,-15.3610729,0.570151307,-0.920220083,0.762723521,20.43810179,0.195323246,1.258539661,0.982118294,1.813101788,0.963548831,0.69579608,1.061072902,1.707244383
1.333333333,VWgrijs,-14.3610729,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,1.008539661,0.982118294,1.313101788,0.963548831,0.57079608,1.061072902,1.707244383
5,VWgroen,-2.361072902,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,-1.991460339,-2.517881706,-1.686898212,-1.369784503,-1.99170392,0.061072902,-1.62608895
1,VWgroen,15.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.925206327,-0.017881706,-0.436898212,0.630215497,0.75829608,0.261072902,1.040577717
1.333333333,VWgroen,14.6389271,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,-0.658127006,-1.517881706,0.313101788,0.630215497,-0.11670392,-0.538927098,0.37391105
1,VWgroen,19.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.324793673,-0.017881706,-0.936898212,0.630215497,0.69579608,-0.138927098,0.37391105
3,VWgroen,2.638927098,-0.429848693,-2.920220083,-0.237276479,6.438101788,0.195323246,-1.491460339,-1.517881706,-1.186898212,-0.036451169,-1.86670392,-0.738927098,-0.292755617
5,VWgroen,18.6389271,-0.429848693,-2.920220083,0.762723521,6.438101788,0.195323246,-1.491460339,-2.017881706,-2.186898212,-0.703117836,-1.30420392,0.061072902,-0.959422283
2.333333333,VWgroen,20.6389271,-0.429848693,-3.920220083,-0.237276479,6.438101788,0.195323246,-2.158127006,-2.017881706,-1.936898212,-2.369784503,-2.30420392,-0.738927098,-2.292755617
1.333333333,VWgroen,15.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.841872994,-1.517881706,-1.186898212,0.630215497,0.94579608,0.061072902,1.707244383
3.666666667,VWgroen,2.638927098,0.570151307,-0.920220083,-0.237276479,6.438101788,0.195323246,-1.574793673,-1.517881706,-0.936898212,-1.036451169,-1.42920392,-1.738927098,-2.292755617
2,VWgroen,18.6389271,0.570151307,0.079779917,-0.237276479,-15.56189821,0.195323246,-0.324793673,-0.517881706,-0.686898212,0.630215497,-0.42920392,-0.138927098,0.707244383
2.333333333,VWgroen,14.6389271,-0.429848693,-1.920220083,0.762723521,6.438101788,0.195323246,-0.491460339,0.482118294,-0.686898212,-0.703117836,-0.42920392,-0.538927098,-0.292755617
1.333333333,VWgroen,13.6389271,-0.429848693,-0.920220083,0.762723521,0.438101788,0.195323246,0.841872994,-0.017881706,-0.186898212,0.296882164,0.32079608,0.861072902,0.707244383
1.666666667,VWgroen,18.6389271,-0.429848693,0.079779917,-0.237276479,6.438101788,0.195323246,-0.824793673,1.482118294,-0.436898212,-0.369784503,0.07079608,-0.138927098,0.040577717
2,VWgroen,12.6389271,0.570151307,-1.920220083,0.762723521,6.438101788,0.195323246,0.091872994,1.482118294,-0.686898212,-1.703117836,-0.74170392,0.061072902,-0.292755617
3.333333333,VWgroen,8.638927098,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,0.258539661,-1.017881706,-1.436898212,-2.036451169,-0.99170392,0.061072902,-0.62608895
5,VWgroen,-10.3610729,-0.429848693,-0.920220083,-0.237276479,6.438101788,0.195323246,-0.991460339,1.482118294,-0.936898212,-1.369784503,-1.17920392,-0.138927098,-1.62608895
2,VWgroen,3.638927098,0.570151307,-0.920220083,-0.237276479,6.438101788,0.195323246,-0.658127006,1.482118294,-0.436898212,-0.036451169,-0.61670392,-0.138927098,-1.292755617
1,VWmarine,29.6389271,-0.429848693,0.079779917,-0.237276479,-15.56189821,0.195323246,0.425206327,-1.017881706,-0.686898212,0.630215497,0.44579608,0.061072902,-0.292755617
2.333333333,VWmarine,-10.3610729,0.570151307,-0.920220083,-0.237276479,-11.56189821,-0.804676754,-0.241460339,0.482118294,-0.436898212,-0.703117836,-0.42920392,-0.738927098,0.040577717
2,VWmarine,0.638927098,0.570151307,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,-0.517881706,-0.686898212,-0.703117836,-0.05420392,-0.538927098,0.37391105
3,VWmarine,23.6389271,0.570151307,-0.920220083,-0.237276479,-6.561898212,0.195323246,0.008539661,0.482118294,-1.186898212,-0.369784503,-0.30420392,0.061072902,-0.292755617
1,VWmarine,-9.361072902,-0.429848693,1.079779917,-0.237276479,6.438101788,0.195323246,0.508539661,1.482118294,-0.186898212,0.630215497,0.63329608,0.061072902,0.37391105
1.333333333,VWmarine,6.638927098,0.570151307,0.079779917,0.762723521,-6.561898212,0.195323246,1.008539661,-0.517881706,-1.186898212,0.630215497,0.44579608,1.061072902,0.37391105
1,VWmarine,26.6389271,-0.429848693,-1.920220083,-0.237276479,4.438101788,0.195323246,0.258539661,1.482118294,-0.436898212,0.630215497,0.00829608,-2.538927098,-0.292755617
1.333333333,VWmarine,11.6389271,-0.429848693,-2.920220083,-0.237276479,4.438101788,0.195323246,-0.491460339,1.482118294,-0.686898212,0.296882164,-0.42920392,0.061072902,-0.292755617
1.333333333,VWmarine,10.6389271,-0.429848693,-0.920220083,-0.237276479,4.438101788,0.195323246,-0.324793673,-0.017881706,-0.936898212,0.296882164,0.25829608,0.061072902,0.37391105
1,VWmarine,-10.3610729,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.824793673,-0.517881706,-0.186898212,-0.369784503,-0.24170392,-1.138927098,-0.292755617
1,VWmarine,11.6389271,-0.429848693,-1.920220083,-0.237276479,6.438101788,0.195323246,-0.491460339,-2.517881706,-1.436898212,0.630215497,-0.24170392,-0.138927098,0.707244383
1,VWmarine,20.6389271,-0.429848693,-1.920220083,0.762723521,4.438101788,0.195323246,0.341872994,1.482118294,-1.436898212,-0.369784503,0.50829608,-0.138927098,0.707244383
1,VWmarine,17.6389271,-0.429848693,-1.920220083,-0.237276479,4.438101788,0.195323246,1.258539661,1.482118294,-0.936898212,0.630215497,0.63329608,-0.338927098,0.707244383
5,VWpaars,-1.361072902,0.570151307,1.079779917,-0.237276479,4.438101788,0.195323246,-1.324793673,-1.517881706,1.313101788,0.296882164,-0.61670392,1.061072902,-2.292755617
1,VWpaars,-17.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.591872994,1.482118294,1.563101788,0.963548831,0.69579608,0.261072902,1.040577717
2.333333333,VWpaars,20.6389271,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,0.008539661,1.482118294,1.063101788,-0.036451169,0.13329608,0.061072902,0.37391105
2.666666667,VWpaars,-12.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,-0.804676754,-0.491460339,0.982118294,1.063101788,-0.703117836,-0.42920392,0.061072902,0.37391105
2,VWpaars,-14.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,0.758539661,-0.017881706,0.313101788,0.630215497,0.69579608,-0.138927098,0.040577717
2.666666667,VWpaars,-8.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.074793673,-1.017881706,0.563101788,-0.703117836,-0.74170392,1.061072902,-0.62608895
1.666666667,VWpaars,-1.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.175206327,0.482118294,0.063101788,0.630215497,0.00829608,0.661072902,-0.62608895
2,VWpaars,-8.361072902,-0.429848693,2.079779917,0.762723521,8.438101788,0.195323246,-0.158127006,0.982118294,0.563101788,0.296882164,-0.05420392,0.061072902,-0.292755617
2.333333333,VWpaars,12.6389271,-0.429848693,1.079779917,0.762723521,8.438101788,-0.804676754,0.175206327,1.482118294,1.063101788,-0.369784503,-0.55420392,0.061072902,0.707244383
1.666666667,VWpaars,-11.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,0.425206327,-0.517881706,-0.186898212,0.630215497,0.50829608,0.661072902,0.707244383
1,VWpaars,-2.361072902,0.570151307,1.079779917,-0.237276479,-3.561898212,-0.804676754,0.591872994,0.482118294,0.813101788,0.296882164,0.50829608,-0.338927098,-0.292755617
1.333333333,VWpaars,-4.361072902,0.570151307,0.079779917,-0.237276479,-14.56189821,0.195323246,0.341872994,0.982118294,1.813101788,-0.036451169,0.38329608,1.061072902,1.707244383
1,VWpaars,-5.361072902,0.570151307,1.079779917,-0.237276479,0.438101788,-0.804676754,-0.074793673,1.482118294,1.813101788,0.630215497,0.25829608,0.061072902,1.707244383
2,VWpaars,-7.361072902,-0.429848693,1.079779917,-0.237276479,4.438101788,-0.804676754,1.008539661,0.482118294,-0.186898212,0.963548831,-0.30420392,-0.138927098,0.040577717
3,VWpaars,2.638927098,0.570151307,1.079779917,0.762723521,4.438101788,0.195323246,-0.574793673,-0.517881706,-0.436898212,0.296882164,-0.74170392,-0.138927098,-0.292755617
2.666666667,VWrood,-13.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.925206327,1.482118294,1.563101788,1.296882164,0.82079608,0.061072902,1.37391105
1,VWrood,-14.3610729,-0.429848693,3.079779917,-0.237276479,8.438101788,0.195323246,1.008539661,1.482118294,1.813101788,0.630215497,1.63329608,1.061072902,1.707244383
2,VWrood,-15.3610729,-0.429848693,2.079779917,-0.237276479,-15.56189821,0.195323246,-0.074793673,1.482118294,1.063101788,0.296882164,0.38329608,-0.338927098,0.040577717
1.666666667,VWrood,-14.3610729,-0.429848693,0.079779917,-0.237276479,8.438101788,-0.804676754,0.591872994,1.482118294,1.313101788,0.630215497,0.44579608,-0.138927098,0.707244383
1.333333333,VWrood,-12.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,0.341872994,1.482118294,1.563101788,-1.369784503,0.00829608,-0.138927098,0.707244383
